ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
out78.png,idkwhattoputhere,Friendly,1,793.3428981348637,435.3922193877551,827.3170731707318,488.6575255102041,0,0,0,0,0
out124.png,idkwhattoputhere,Friendly,1,835.5810616929699,498.7595663265306,887.919655667145,603.453443877551,0,0,0,0,0
out124.png,idkwhattoputhere,Enemy,1,1729.0100430416069,417.9432397959184,1920.0,783.4534438775511,0,1,0,0,0
out51.png,idkwhattoputhere,Enemy,1,887.0014347202296,406.0044642857143,951.2769010043041,531.8207908163265,0,0,0,0,0
out51.png,idkwhattoputhere,Friendly,1,791.506456241033,438.14732142857144,824.5624103299856,486.82079081632656,0,0,0,0,0
out51.png,idkwhattoputhere,Enemy,1,697.8479196556672,421.6167091836735,785.0789096126256,538.249362244898,0,0,0,0,0
out51.png,idkwhattoputhere,Friendly,1,36.72883787661406,467.53507653061223,761.2051649928264,1077.3309948979593,0,0,0,0,0
out851.png,idkwhattoputhere,Enemy,1,986.1692969870875,510.6983418367347,1042.180774748924,606.2085459183673,1,0,0,0,0
out794.png,idkwhattoputhere,Enemy,1,1005.45193687231,500.5963010204082,1251.535150645624,1052.5350765306123,0,0,0,0,0
out444.png,idkwhattoputhere,Friendly,1,956.7862266857962,511.6167091836735,982.4964131994261,542.8411989795918,0,0,0,0,0
out595.png,idkwhattoputhere,Enemy,1,1084.4189383070302,559.3718112244898,1121.1477761836443,632.8411989795918,0,0,0,0,0
out595.png,idkwhattoputhere,Enemy,1,1113.8020086083213,524.4738520408164,1170.7317073170732,623.6575255102041,0,0,0,0,0
out595.png,idkwhattoputhere,Friendly,1,1809.8134863701578,444.5758928571429,1920.0,703.5554846938776,0,1,0,0,0
out894.png,idkwhattoputhere,Enemy,1,933.8307030129125,521.71875,1010.0430416068867,649.3718112244898,0,0,0,0,0
out286.png,idkwhattoputhere,Enemy,1,1016.4705882352941,508.86160714285717,1062.3816355810618,596.1065051020408,0,0,0,0,0
out286.png,idkwhattoputhere,Enemy,1,983.4146341463414,506.10650510204084,1019.2252510760402,592.4330357142858,0,0,0,0,0
out657.png,idkwhattoputhere,Enemy,1,842.9268292682926,468.453443877551,938.4218077474892,677.8411989795918,0,0,0,0,0
out657.png,idkwhattoputhere,Friendly,1,1080.7460545193687,483.14732142857144,1152.3672883787663,608.0452806122449,0,0,0,0,0
out694.png,idkwhattoputhere,Enemy,1,929.2395982783357,459.26977040816325,1002.6972740315639,619.0656887755101,1,0,0,0,0
out435.png,idkwhattoputhere,Friendly,1,919.1391678622668,473.9636479591837,945.767575322812,503.3514030612245,0,0,0,0,0
out435.png,idkwhattoputhere,Enemy,1,962.2955523672883,479.4738520408163,1197.3601147776183,1080.0,0,1,0,0,0
out435.png,idkwhattoputhere,Enemy,1,634.4906743185079,504.26977040816325,848.4361549497849,1080.0,0,1,0,0,0
out840.png,idkwhattoputhere,Enemy,1,945.767575322812,525.3922193877551,981.5781922525107,619.0656887755101,1,0,0,0,0
out360.png,idkwhattoputhere,Enemy,1,882.4103299856528,506.10650510204084,1002.6972740315638,755.9024234693878,0,0,0,0,0
out360.png,idkwhattoputhere,Enemy,1,1164.3041606886657,462.9432397959184,1424.16068866571,942.3309948979593,0,0,0,0,0
out360.png,idkwhattoputhere,Friendly,1,830.0717360114778,451.0044642857143,856.700143472023,484.0656887755102,0,0,0,0,0
out423.png,idkwhattoputhere,Enemy,1,988.0057388809182,507.9432397959184,1066.054519368723,701.71875,0,0,0,0,0
out423.png,idkwhattoputhere,Enemy,1,1050.4447632711622,513.4534438775511,1107.374461979914,651.2085459183675,0,0,0,0,0
out131.png,idkwhattoputhere,Friendly,1,876.9010043041608,526.3105867346939,950.3586800573889,654.8820153061224,0,0,0,0,0
out131.png,idkwhattoputhere,Enemy,1,1639.9426111908178,497.84119897959187,1877.7618364418938,773.3514030612246,0,0,0,0,0
out425.png,idkwhattoputhere,Friendly,1,1175.3228120516499,464.7799744897959,1198.2783357245337,489.57589285714283,0,0,0,0,0
out425.png,idkwhattoputhere,Enemy,1,1014.6341463414634,513.4534438775511,1081.6642754662842,675.0860969387755,0,0,0,0,0
out425.png,idkwhattoputhere,Enemy,1,947.6040172166428,507.0248724489796,1050.4447632711622,726.514668367347,0,0,0,0,0
out911.png,idkwhattoputhere,Enemy,1,705.19368723099,507.0248724489796,793.3428981348637,648.4534438775511,0,0,0,0,0
out111.png,idkwhattoputhere,Enemy,1,852.1090387374462,466.6167091836735,976.0688665710187,735.6983418367347,0,0,0,0,0
out111.png,idkwhattoputhere,Friendly,1,1208.3787661406025,535.4942602040817,1268.9813486370156,602.5350765306123,0,0,0,0,0
out557.png,idkwhattoputhere,Enemy,1,628.0631276901004,500.5963010204082,980.6599713055954,975.3922193877552,0,0,0,0,0
out557.png,idkwhattoputhere,Friendly,1,1360.8034433285509,497.84119897959187,1501.2912482065997,735.6983418367347,0,0,0,0,0
out557.png,idkwhattoputhere,Friendly,1,1316.728837876614,395.90242346938777,1355.2941176470588,451.9228316326531,0,0,0,0,0
out146.png,idkwhattoputhere,Enemy,1,878.7374461979914,515.2901785714286,1005.45193687231,700.8003826530612,1,0,0,0,0
out146.png,idkwhattoputhere,Enemy,1,1542.6111908177904,664.0656887755102,1628.0057388809182,813.7595663265306,0,0,0,0,0
out146.png,idkwhattoputhere,Friendly,1,1644.5337159253945,671.4126275510205,1705.1362984218076,743.0452806122449,0,0,0,0,0
out66.png,idkwhattoputhere,Enemy,1,916.3845050215208,418.86160714285717,979.7417503586801,573.1473214285714,0,0,0,0,0
out66.png,idkwhattoputhere,Enemy,1,546.3414634146342,416.10650510204084,620.7173601147776,545.5963010204082,0,0,0,0,0
out66.png,idkwhattoputhere,Friendly,1,789.6700143472023,430.8003826530612,827.3170731707316,490.4942602040816,0,0,0,0,0
out795.png,idkwhattoputhere,Enemy,1,905.3658536585366,502.4330357142857,1170.7317073170732,1080.0,0,1,0,0,0
out118.png,idkwhattoputhere,Enemy,1,845.6814921090387,400.4942602040816,1088.0918220946915,1029.575892857143,1,0,0,0,0
out659.png,idkwhattoputhere,Enemy,1,841.090387374462,467.53507653061223,923.7302725968436,661.3105867346939,0,0,0,0,0
out659.png,idkwhattoputhere,Friendly,1,1100.028694404591,477.6371173469388,1158.7948350071736,603.4534438775511,0,0,0,0,0
out433.png,idkwhattoputhere,Friendly,1,919.1391678622668,472.12691326530614,941.1764705882352,501.514668367347,0,0,0,0,0
out433.png,idkwhattoputhere,Enemy,1,678.5652797704447,487.7391581632653,999.9426111908177,1076.4126275510203,0,0,0,0,0
out433.png,idkwhattoputhere,Enemy,1,672.1377331420373,507.9432397959184,820.8895265423242,929.4738520408164,0,0,0,0,0
out690.png,idkwhattoputhere,Enemy,1,943.012912482066,435.3922193877551,1020.1434720229555,610.8003826530612,0,0,0,0,0
out179.png,idkwhattoputhere,Friendly,1,0,518.9636479591837,296.5853658536585,1080.0,0,1,0,0,0
out93.png,idkwhattoputhere,Enemy,1,883.3285509325682,491.4126275510204,944.8493543758967,614.4738520408164,0,0,0,0,0
out93.png,idkwhattoputhere,Enemy,1,979.7417503586801,496.0044642857143,1047.6901004304161,652.1269132653061,0,0,0,0,0
out93.png,idkwhattoputhere,Friendly,1,855.7819225251076,513.4534438775511,882.4103299856528,563.9636479591837,0,0,0,0,0
out603.png,idkwhattoputhere,Enemy,1,982.4964131994261,511.6167091836735,1044.0172166427546,635.5963010204082,0,0,0,0,0
out603.png,idkwhattoputhere,Enemy,1,965.9684361549498,550.188137755102,1002.6972740315639,642.0248724489796,0,0,0,0,0
out603.png,idkwhattoputhere,Friendly,1,824.5624103299856,608.0452806122449,853.0272596843615,653.0452806122449,0,0,0,0,0
out452.png,idkwhattoputhere,Friendly,1,947.6040172166428,542.8411989795918,974.232424677188,578.6575255102041,0,0,0,0,0
out84.png,idkwhattoputhere,Enemy,1,927.403156384505,428.0452806122449,979.7417503586801,566.71875,0,0,0,0,0
out84.png,idkwhattoputhere,Enemy,1,900.7747489239598,414.26977040816325,943.012912482066,507.9432397959184,0,0,0,0,0
out84.png,idkwhattoputhere,Friendly,1,795.1793400286944,436.3105867346939,829.1535150645624,496.00446428571433,0,0,0,0,0
out138.png,idkwhattoputhere,Enemy,1,919.1391678622668,492.3309948979592,1039.426111908178,705.3922193877552,0,0,0,0,0
out138.png,idkwhattoputhere,Enemy,1,1736.3558106169296,682.4330357142858,1854.80631276901,867.0248724489796,0,0,0,0,0
out597.png,idkwhattoputhere,Enemy,1,1107.3744619799138,520.8003826530612,1156.0401721664275,627.3309948979592,0,0,0,0,0
out597.png,idkwhattoputhere,Enemy,1,1064.2180774748924,560.2901785714286,1110.12912482066,640.188137755102,0,0,0,0,0
out597.png,idkwhattoputhere,Friendly,1,1843.7876614060258,440.90242346938777,1920.0,699.8820153061224,0,1,0,0,0
out71.png,idkwhattoputhere,Enemy,1,666.6284074605452,421.6167091836735,749.2682926829268,548.3514030612246,0,0,0,0,0
out71.png,idkwhattoputhere,Enemy,1,909.9569583931134,422.53507653061223,978.8235294117648,575.9024234693877,0,0,0,0,0
out71.png,idkwhattoputhere,Friendly,1,785.9971305595409,429.88201530612247,827.3170731707318,492.3309948979592,0,0,0,0,0
out318.png,idkwhattoputhere,Friendly,1,925.5667144906743,513.4534438775511,1055.9540889526543,714.5758928571429,0,0,0,0,0
out896.png,idkwhattoputhere,Enemy,1,940.2582496413199,517.1269132653061,1012.7977044476327,653.9636479591837,0,0,0,0,0
out962.png,idkwhattoputhere,Enemy,1,183.6441893830703,507.9432397959184,291.0760401721665,691.6167091836735,0,0,0,0,0
out85.png,idkwhattoputhere,Enemy,1,902.6111908177905,412.4330357142857,934.7489239598278,496.9228316326531,0,0,0,0,0
out85.png,idkwhattoputhere,Enemy,1,927.403156384505,428.9636479591837,986.1692969870875,567.6371173469388,0,0,0,0,0
out85.png,idkwhattoputhere,Friendly,1,795.1793400286944,439.06568877551024,822.7259684361549,486.82079081632656,0,0,0,0,0
out629.png,idkwhattoputhere,Enemy,1,916.3845050215208,501.5146683673469,984.3328550932569,641.1065051020408,0,0,0,0,0
out629.png,idkwhattoputhere,Friendly,1,1119.3113342898134,553.861607142857,1174.4045911047344,651.1224489795918,0,0,0,0,0
out949.png,idkwhattoputhere,Enemy,1,185.480631276901,507.0248724489796,291.9942611190818,689.7799744897959,0,0,0,0,0
out695.png,idkwhattoputhere,Enemy,1,931.0760401721665,466.6167091836735,1009.1248206599713,629.1677295918367,1,0,0,0,0
out507.png,idkwhattoputhere,Enemy,1,868.6370157819225,473.0452806122449,1012.7977044476327,662.2289540816327,0,0,0,0,0
out507.png,idkwhattoputhere,Friendly,1,0,408.7595663265306,402.18077474892397,904.6779336734694,0,1,0,0,0
out259.png,idkwhattoputhere,Enemy,1,932.9124820659971,523.5554846938776,950.3586800573888,562.1269132653061,0,0,0,0,0
out757.png,idkwhattoputhere,Friendly,1,886.0832137733142,488.6575255102041,966.8866571018651,679.6779336734694,0,0,0,0,0
out467.png,idkwhattoputhere,Friendly,1,943.012912482066,516.2085459183673,979.7417503586801,546.514668367347,0,0,0,0,0
out419.png,idkwhattoputhere,Friendly,1,0,447.3309948979592,489.4117647058824,1036.922831632653,0,1,0,0,0
out495.png,idkwhattoputhere,Enemy,1,1003.6154949784792,488.6575255102041,1037.5896700143471,531.8207908163265,0,0,0,0,0
out495.png,idkwhattoputhere,Friendly,1,995.351506456241,495.08609693877554,1118.3931133428982,762.3309948979593,0,0,0,0,0
out508.png,idkwhattoputhere,Enemy,1,876.9010043041607,478.5554846938776,990.7604017216643,688.8616071428572,0,0,0,0,0
out508.png,idkwhattoputhere,Friendly,1,0,410.5963010204082,247.9196556671449,957.0248724489796,0,1,0,0,0
out81.png,idkwhattoputhere,Enemy,1,930.157819225251,426.20854591836735,979.7417503586801,573.1473214285714,0,0,0,0,0
out81.png,idkwhattoputhere,Enemy,1,902.6111908177905,417.0248724489796,931.9942611190818,496.0044642857143,0,0,0,0,0
out81.png,idkwhattoputhere,Friendly,1,795.1793400286944,437.22895408163265,827.3170731707316,491.4126275510204,0,0,0,0,0
out569.png,idkwhattoputhere,Enemy,1,801.6068866571019,334.3718112244898,1198.2783357245337,1047.0248724489795,1,0,0,0,0
out569.png,idkwhattoputhere,Friendly,1,333.3142037302726,446.4126275510204,497.6757532281205,697.1269132653061,0,0,0,0,0
out143.png,idkwhattoputhere,Enemy,1,963.2137733142038,485.90242346938777,1054.1176470588236,682.4330357142858,1,0,0,0,0
out143.png,idkwhattoputhere,Enemy,1,1486.599713055954,631.9228316326531,1557.302725968436,764.1677295918369,0,0,0,0,0
out143.png,idkwhattoputhere,Friendly,1,1549.038737446198,632.8411989795918,1595.8680057388808,694.3718112244898,0,0,0,0,0
out505.png,idkwhattoputhere,Enemy,1,932.9124820659971,462.9432397959184,1037.5896700143471,640.188137755102,0,0,0,0,0
out505.png,idkwhattoputhere,Friendly,1,205.68149210903874,409.6779336734694,665.7101865136299,907.4330357142858,0,0,0,0,0
out361.png,idkwhattoputhere,Friendly,1,824.5624103299856,451.9228316326531,853.9454806312768,484.984056122449,0,0,0,0,0
out361.png,idkwhattoputhere,Enemy,1,810.7890961262553,517.1269132653061,1004.5337159253945,766.0044642857143,1,0,0,0,0
out361.png,idkwhattoputhere,Enemy,1,1238.6800573888092,452.84119897959187,1583.9311334289814,1080.0,0,1,0,0,0
out778.png,idkwhattoputhere,Enemy,1,786.9153515064562,520.8003826530612,891.5925394548062,724.6779336734694,0,0,0,0,0
out461.png,idkwhattoputhere,Friendly,1,945.767575322812,521.71875,978.8235294117646,552.0248724489796,0,0,0,0,0
out530.png,idkwhattoputhere,Enemy,1,875.0645624103299,524.4738520408164,1201.9512195121952,991.0044642857143,0,0,0,0,0
out609.png,idkwhattoputhere,Enemy,1,910.8751793400287,517.1269132653061,999.9426111908178,688.8616071428571,1,0,0,0,0
out609.png,idkwhattoputhere,Friendly,1,824.5624103299856,619.0656887755102,852.1090387374461,675.0860969387755,0,0,0,0,0
out129.png,idkwhattoputhere,Friendly,1,898.0200860832138,536.4126275510204,963.2137733142038,654.8820153061224,0,0,0,0,0
out129.png,idkwhattoputhere,Enemy,1,1762.984218077475,502.4330357142857,1920.0,797.2289540816327,0,1,0,0,0
out462.png,idkwhattoputhere,Friendly,1,943.012912482066,515.2901785714286,980.6599713055954,552.9432397959183,0,0,0,0,0
out762.png,idkwhattoputhere,Enemy,1,909.9569583931134,509.7799744897959,962.2955523672885,617.2289540816327,0,0,0,0,0
out762.png,idkwhattoputhere,Friendly,1,1015.5523672883787,468.453443877551,1156.958393113343,729.2697704081633,0,0,0,0,0
out345.png,idkwhattoputhere,Enemy,1,811.7073170731708,519.8820153061224,870.4734576757533,653.0452806122448,0,0,0,0,0
out345.png,idkwhattoputhere,Enemy,1,932.9124820659971,521.71875,1070.6456241032997,846.8207908163265,0,0,0,0,0
out345.png,idkwhattoputhere,Friendly,1,853.945480631277,462.9432397959184,876.9010043041608,494.16772959183675,0,0,0,0,0
out604.png,idkwhattoputhere,Enemy,1,960.4591104734577,506.10650510204084,1021.9799139167862,628.249362244898,0,0,0,0,0
out604.png,idkwhattoputhere,Enemy,1,947.6040172166428,545.5963010204082,983.4146341463415,642.9432397959184,0,0,0,0,0
out604.png,idkwhattoputhere,Friendly,1,819.9713055954089,597.0248724489796,847.5179340028694,652.1269132653061,0,0,0,0,0
out432.png,idkwhattoputhere,Enemy,1,727.2309899569584,504.26977040816325,826.3988522238163,870.6983418367347,0,0,0,0,0
out432.png,idkwhattoputhere,Enemy,1,735.4949784791966,499.6779336734694,1031.1621233859398,1035.0860969387754,1,0,0,0,0
out432.png,idkwhattoputhere,Friendly,1,919.1391678622668,465.6983418367347,945.767575322812,497.84119897959187,0,0,0,0,0
out939.png,idkwhattoputhere,Enemy,1,179.9713055954089,502.4330357142857,291.9942611190818,694.3718112244899,0,0,0,0,0
out656.png,idkwhattoputhere,Enemy,1,884.2467718794835,471.20854591836735,938.4218077474892,706.3105867346939,0,0,0,0,0
out656.png,idkwhattoputhere,Friendly,1,1049.5265423242467,484.06568877551024,1114.7202295552368,606.2085459183673,0,0,0,0,0
out671.png,idkwhattoputhere,Enemy,1,744.67718794835,493.24936224489795,851.1908177905308,743.0452806122449,0,0,0,0,0
out671.png,idkwhattoputhere,Friendly,1,1307.5466284074605,507.0248724489796,1414.0602582496413,674.1677295918367,0,0,0,0,0
out788.png,idkwhattoputhere,Enemy,1,971.4777618364419,484.06568877551024,1119.3113342898134,777.9432397959184,0,0,0,0,0
out918.png,idkwhattoputhere,Enemy,1,421.4634146341463,494.16772959183675,516.9583931133429,647.5350765306123,0,0,0,0,0
out473.png,idkwhattoputhere,Friendly,1,934.7489239598278,533.6575255102041,988.9239598278335,608.9636479591837,0,0,0,0,0
out59.png,idkwhattoputhere,Enemy,1,887.0014347202296,425.29017857142856,957.7044476327117,574.0656887755101,0,0,0,0,0
out59.png,idkwhattoputhere,Enemy,1,546.3414634146342,418.86160714285717,612.4533715925395,546.514668367347,0,0,0,0,0
out59.png,idkwhattoputhere,Friendly,1,790.5882352941177,435.3922193877551,826.3988522238164,487.7391581632653,0,0,0,0,0
out698.png,idkwhattoputhere,Enemy,1,436.15494978479194,958.8616071428571,575.7245337159254,1080.0,0,1,0,0,0
out901.png,idkwhattoputhere,Enemy,1,936.5853658536586,515.2901785714286,996.2697274031564,659.4738520408164,0,0,0,0,0
out650.png,idkwhattoputhere,Enemy,1,802.5251076040172,414.26977040816325,967.8048780487804,721.922831632653,0,0,0,0,0
out650.png,idkwhattoputhere,Friendly,1,1104.6197991391678,462.0248724489796,1168.8952654232423,593.3514030612245,0,0,0,0,0
out545.png,idkwhattoputhere,Enemy,1,954.9497847919656,303.14732142857144,1257.0444763271162,758.6575255102041,0,0,0,0,0
out714.png,idkwhattoputhere,Enemy,1,536.2410329985653,559.3718112244898,668.4648493543759,780.6983418367347,0,0,0,0,0
out714.png,idkwhattoputhere,Friendly,1,1014.6341463414634,553.8616071428571,1108.2926829268292,670.4942602040816,0,0,0,0,0
out297.png,idkwhattoputhere,Friendly,1,1213.8880918220948,448.24936224489795,1691.3629842180776,1080.0,0,1,0,0,0
out297.png,idkwhattoputhere,Enemy,1,1064.2180774748924,518.9636479591837,1133.0846484935437,640.1881377551022,0,0,0,0,0
out297.png,idkwhattoputhere,Enemy,1,821.8077474892395,504.26977040816325,876.9010043041607,619.9840561224489,0,0,0,0,0
out437.png,idkwhattoputhere,Friendly,1,925.5667144906743,468.453443877551,954.9497847919655,504.26977040816325,0,0,0,0,0
out437.png,idkwhattoputhere,Enemy,1,1221.2338593974175,490.4942602040816,1531.5925394548062,1034.1677295918366,0,0,0,0,0
out437.png,idkwhattoputhere,Enemy,1,404.93543758967,485.90242346938777,828.2352941176471,1080.0,0,1,0,0,0
out808.png,idkwhattoputhere,Enemy,1,771.3055954088952,472.12691326530614,956.7862266857962,822.9432397959183,0,0,0,0,0
out660.png,idkwhattoputhere,Enemy,1,839.2539454806313,471.20854591836735,927.403156384505,653.9636479591836,0,0,0,0,0
out660.png,idkwhattoputhere,Friendly,1,1107.3744619799138,473.9636479591837,1160.6312769010042,583.249362244898,0,0,0,0,0
out909.png,idkwhattoputhere,Enemy,1,774.0602582496413,506.10650510204084,877.819225251076,643.8616071428571,0,0,0,0,0
out20.png,idkwhattoputhere,Enemy,1,903.5294117647059,415.18813775510205,954.0315638450502,527.2289540816327,0,0,0,0,0
out20.png,idkwhattoputhere,Enemy,1,891.5925394548063,398.6575255102041,928.3213773314204,488.6575255102041,0,0,0,0,0
out20.png,idkwhattoputhere,Friendly,1,788.7517934002869,435.3922193877551,820.8895265423242,485.90242346938777,0,0,0,0,0
out20.png,idkwhattoputhere,Friendly,1,0,472.12691326530614,138.65136298421808,746.71875,0,1,0,0,0
out147.png,idkwhattoputhere,Enemy,1,863.1276901004304,523.5554846938776,972.3959827833572,717.3309948979593,1,0,0,0,0
out147.png,idkwhattoputhere,Enemy,1,1596.7862266857962,682.4330357142858,1682.180774748924,839.4738520408164,0,0,0,0,0
out147.png,idkwhattoputhere,Friendly,1,1725.3371592539454,683.3514030612245,1785.0215208034433,788.9636479591836,0,0,0,0,0
out402.png,idkwhattoputhere,Friendly,1,692.3385939741751,502.4330357142857,858.5365853658536,690.6983418367347,0,0,0,0,0
out583.png,idkwhattoputhere,Enemy,1,1518.7374461979914,409.6779336734694,1588.522238163558,579.5758928571429,0,0,0,0,0
out583.png,idkwhattoputhere,Enemy,1,1580.25824964132,486.82079081632656,1633.5150645624103,574.0656887755102,0,0,0,0,0
out583.png,idkwhattoputhere,Friendly,1,219.454806312769,421.6167091836735,282.81205164992826,514.3718112244899,0,0,0,0,0
out867.png,idkwhattoputhere,Enemy,1,943.9311334289813,469.3718112244898,1059.6269727403155,606.2085459183673,0,0,0,0,0
out882.png,idkwhattoputhere,Enemy,1,986.1692969870875,515.2901785714286,1019.2252510760401,645.6983418367347,1,0,0,0,0
out57.png,idkwhattoputhere,Enemy,1,893.428981348637,423.453443877551,958.6226685796269,563.9636479591836,0,0,0,0,0
out57.png,idkwhattoputhere,Friendly,1,791.506456241033,435.3922193877551,824.5624103299856,496.00446428571433,0,0,0,0,0
out57.png,idkwhattoputhere,Enemy,1,557.3601147776184,420.6983418367347,624.390243902439,540.0860969387755,0,0,0,0,0
out106.png,idkwhattoputhere,Enemy,1,945.767575322812,493.24936224489795,1014.6341463414634,670.4942602040817,0,0,0,0,0
out106.png,idkwhattoputhere,Friendly,1,1214.80631276901,529.984056122449,1257.9626972740316,597.9432397959184,0,0,0,0,0
out106.png,idkwhattoputhere,Enemy,1,1852.051649928264,388.55548469387753,1920.0,719.1677295918367,0,1,0,0,0
out941.png,idkwhattoputhere,Enemy,1,172.62553802008608,491.4126275510204,290.15781922525105,694.3718112244899,0,0,0,0,0
out121.png,idkwhattoputhere,Friendly,1,983.4146341463414,512.5350765306123,1034.835007173601,606.2085459183673,0,0,0,0,0
out121.png,idkwhattoputhere,Enemy,1,1581.1764705882354,308.6575255102041,1920.0,923.0452806122449,0,1,0,0,0
out177.png,idkwhattoputhere,Friendly,1,0,443.6575255102041,776.8149210903873,1080.0,0,1,0,0,0
out620.png,idkwhattoputhere,Enemy,1,926.4849354375897,526.3105867346939,1017.3888091822095,715.4942602040817,0,0,0,0,0
out620.png,idkwhattoputhere,Friendly,1,762.1233859397418,661.3105867346939,801.6068866571019,731.1065051020408,0,0,0,0,0
out620.png,idkwhattoputhere,Enemy,1,617.0444763271162,613.5554846938776,695.093256814921,746.71875,0,0,0,0,0
out298.png,idkwhattoputhere,Enemy,1,793.3428981348637,500.5963010204082,854.8637015781923,627.3309948979593,0,0,0,0,0
out298.png,idkwhattoputhere,Enemy,1,1022.8981348637016,516.2085459183673,1094.519368723099,643.8616071428571,0,0,0,0,0
out298.png,idkwhattoputhere,Friendly,1,1122.0659971305595,425.29017857142856,1719.8278335724533,1080.0,0,1,0,0,0
out422.png,idkwhattoputhere,Enemy,1,1014.6341463414634,506.10650510204084,1075.2367288378766,647.5350765306123,0,0,0,0,0
out422.png,idkwhattoputhere,Enemy,1,938.4218077474892,492.3309948979592,1028.4074605451935,691.6167091836735,0,0,0,0,0
out253.png,idkwhattoputhere,Enemy,1,932.9124820659971,518.9636479591837,943.9311334289813,560.2901785714287,0,0,0,0,0
out931.png,idkwhattoputhere,Enemy,1,122.12338593974175,505.18813775510205,228.6370157819225,699.8820153061224,0,0,0,0,0
out300.png,idkwhattoputhere,Enemy,1,687.7474892395983,503.3514030612245,794.261119081779,646.6167091836735,0,0,0,0,0
out300.png,idkwhattoputhere,Enemy,1,896.183644189383,518.0452806122449,966.8866571018651,652.1269132653061,0,0,0,0,0
out300.png,idkwhattoputhere,Friendly,1,1075.2367288378766,461.10650510204084,1920.0,1080.0,0,1,0,0,0
out378.png,idkwhattoputhere,Enemy,1,756.6140602582497,445.4942602040816,1101.865136298422,1080.0,1,1,0,0,0
out838.png,idkwhattoputhere,Enemy,1,944.8493543758967,524.4738520408164,990.7604017216643,615.3922193877552,0,0,0,0,0
out821.png,idkwhattoputhere,Enemy,1,875.9827833572454,487.7391581632653,974.232424677188,702.6371173469388,1,0,0,0,0
out301.png,idkwhattoputhere,Enemy,1,876.9010043041607,512.5350765306123,948.5222381635581,663.1473214285714,0,0,0,0,0
out301.png,idkwhattoputhere,Enemy,1,706.1119081779053,517.1269132653061,808.9526542324247,649.3718112244899,0,0,0,0,0
out301.png,idkwhattoputhere,Friendly,1,1122.984218077475,417.0248724489796,1920.0,1080.0,0,1,0,0,0
out765.png,idkwhattoputhere,Enemy,1,894.3472022955524,495.08609693877554,952.1951219512196,621.8207908163265,0,0,0,0,0
out765.png,idkwhattoputhere,Friendly,1,1135.8393113342897,439.06568877551024,1357.1305595408894,777.9432397959184,0,0,0,0,0
out17.png,idkwhattoputhere,Friendly,1,791.506456241033,436.3105867346939,827.3170731707316,487.73915816326536,0,0,0,0,0
out17.png,idkwhattoputhere,Enemy,1,909.038737446198,414.26977040816325,954.0315638450502,530.9024234693877,0,0,0,0,0
out17.png,idkwhattoputhere,Enemy,1,888.8378766140603,401.4126275510204,927.4031563845051,484.06568877551024,0,0,0,0,0
